number,name,position,height,weight,class,hometown
1,Diego Morales,G,"5' 10""",NA,SO,NA
2,Corey Walden,G,"6' 2""",NA,FR,NA
5,Ridge Graham,F,"6' 5""",NA,SO,NA
12,Joel Naburgs,G,"6' 3""",NA,SO,NA
13,Graeme Radford,C,"6' 10""",NA,SR,NA
15,Luis Jacobo,F,"6' 5""",NA,FR,NA
20,Aaron Graham,G,"6' 4""",NA,FR,NA
21,Jermol Paul,F,"6' 5""",NA,JR,NA
22,Tyshawn Patterson,G,"6' 0""",NA,SO,NA
24,Liam McInerney,F,"6' 8""",NA,SO,NA
33,J.R. Weston,G,"6' 5""",NA,SO,NA
34,Spence Purnell,G,"6' 2""",NA,SO,NA
54,Steve Forbes,C,"6' 8""",NA,FR,NA
