number,name,position,height,weight,class,hometown
1,Jay Higgins,F,"6' 6""",NA,SR,NA
2,J.R. Sims,G,"6' 3""",NA,SO,NA
5,Jake Fosdick,G,"6' 2""",NA,SO,NA
10,Adrian Burton,G,"5' 8""",NA,SO,NA
13,Antonio Green,G,"6' 3""",NA,JR,NA
15,William Cooper,F,"6' 6""",NA,SR,NA
20,Quintin Dailey,G,"6' 3""",NA,JR,NA
22,Kenny Stewart,F,"6' 8""",NA,SO,NA
30,Derek Thompson,G,"6' 3""",NA,SO,NA
32,Jamell Harris,F,"6' 8""",NA,SO,NA
33,Brandon Bowdry,F,"6' 6""",NA,SR,NA
34,Darrell Lampley,G,"5' 10""",NA,JR,NA
45,Matt Balkema,C,"6' 10""",NA,SO,NA
51,Kamil Janton,C,"6' 10""",NA,JR,NA
