number,name,position,height,weight,class,hometown
1,Jeremiah Bowman,G,"6' 2""",NA,JR,NA
2,Martiz Washington,G,"6' 0""",NA,JR,NA
4,Antwan Carter,C,"6' 6""",NA,JR,NA
10,Stephen Shockley,G,"6' 0""",NA,SO,NA
11,Earl Gee II,G,"5' 10""",NA,SR,NA
13,David Robinson,G,"6' 4""",NA,FR,NA
20,Aaron Mitchell,G,"6' 2""",NA,SR,NA
21,Mark Parker,F,"6' 7""",NA,FR,NA
22,Jeylani Dublin,F,"6' 6""",NA,FR,NA
25,Durann Neil,G,"6' 2""",NA,JR,NA
33,Jan van der Kooij,F,"6' 7""",NA,JR,NA
44,Jeff Havenstein,F,"6' 8""",NA,FR,NA
