number,name,position,height,weight,class,hometown
1,Darius Johnson-Odom,G,"6' 2""",NA,JR,NA
2,Vander Blue,G,"6' 4""",NA,FR,NA
4,Reggie Smith,G,"6' 0""",NA,FR,NA
5,Junior Cadougan,G,"6' 1""",NA,SO,NA
12,Erik Williams,F,"6' 7""",NA,SO,NA
21,Joseph Fulce,F,"6' 7""",NA,SR,NA
22,Jamail Jones,F,"6' 6""",NA,FR,NA
23,Dwight Buycks,G,"6' 3""",NA,SR,NA
32,Jae Crowder,F,"6' 6""",NA,JR,NA
33,Jimmy Butler,G,"6' 6""",NA,SR,NA
42,Chris Otule,C,"6' 10""",NA,JR,NA
45,Robert Frozena,G,"6' 1""",NA,SR,NA
54,Davante Gardner,F,"5' 8""",NA,FR,NA
