number,name,position,height,weight,class,hometown
3,Chris Wroblewski,G,"6' 0""",NA,JR,NA
4,Aaron Osgood,F,"6' 9""",NA,SR,NA
5,Errick Peck,F,"6' 6""",NA,SO,NA
11,Max Groebe,G,"6' 4""",NA,SR,NA
13,Anthony Gatlin,F,"6' 8""",NA,SR,NA
15,Andrew Ferry,G,"6' 4""",NA,JR,NA
20,Jake Matthews,G,"6' 2""",NA,FR,NA
21,Peter McMillan,F,"6' 7""",NA,SO,NA
22,Miles Asafo-Adjei,G,"6' 2""",NA,SO,NA
23,Johnathan Gray,G,"6' 3""",NA,SO,NA
24,Adam Wire,F,"6' 5""",NA,SR,NA
25,Jamal Cherry,G,"6' 4""",NA,FR,NA
33,Dwight Tarwater,F,"6' 6""",NA,FR,NA
34,Josh Figini,F,"6' 9""",NA,SO,NA
42,Mark Coury,C,"6' 9""",NA,SR,NA
44,Manny Sahota,F,"6' 5""",NA,FR,NA
55,Eitan Chemerinski,F,"6' 8""",NA,SO,NA
