number,name,position,height,weight,class,hometown
1,Preye Preboye,F,"6' 6""",NA,SO,NA
2,Danny Carter,C,"6' 9""",NA,JR,NA
4,Anthony Jackson,G,"6' 0""",NA,FR,NA
5,Dave Coley,G,"6' 2""",NA,FR,NA
10,Bryan Dougher,G,"6' 1""",NA,JR,NA
11,Ben Resner,G,"6' 3""",NA,SO,NA
12,Marcus Rouse,G,"6' 0""",NA,SO,NA
15,Leonard Hayes,G,"6' 4""",NA,SO,NA
21,Al Rapier,F,"6' 7""",NA,JR,NA
22,Eric McAlister,F,"6' 8""",NA,FR,NA
23,Dallis Joyner,F,"6' 7""",NA,JR,NA
30,Chris Martin,G,"6' 1""",NA,SR,NA
32,Anthony Mayo,F,"6' 9""",NA,FR,NA
