number,name,position,height,weight,class,hometown
1,Jamal Wilson,G,"6' 5""",NA,JR,NA
2,Ben Eaves,F,"6' 7""",NA,SR,NA
5,Marquis Jones,G,"6' 1""",NA,SR,NA
10,Akeem Richmond,G,"6' 1""",NA,SO,NA
11,Levan Shengelia,F,"6' 9""",NA,FR,NA
12,Orion Outerbridge,F,"6' 9""",NA,JR,NA
15,Blake Vedder,C,"7' 3""",NA,FR,NA
20,Daniel West,G,"6' 2""",NA,SO,NA
21,Delroy James,F,"6' 8""",NA,SR,NA
22,Anthony Baskerville,,NA,NA,N/A,NA
23,Nikola Malesevic,F,"6' 7""",NA,SO,NA
24,Ryan Brooks,F,"6' 7""",NA,SO,NA
32,Will Martell,C,"7' 0""",NA,SR,NA
44,Anthony Malhoit,G,"6' 3""",NA,SR,NA
