number,name,position,height,weight,class,hometown
1,Blake Allen,G,"6' 1""",NA,SO,NA
3,Kendrick Perry,G,"6' 0""",NA,FR,NA
5,Nate Perry,G,"6' 2""",NA,FR,NA
14,Josh Chojnacki,F,"6' 9""",NA,FR,NA
20,Ashen Ward,G,"6' 3""",NA,JR,NA
21,Damian Eargle,F,"6' 7""",NA,SO,NA
22,Devonte Maymon,G,"6' 2""",NA,JR,NA
23,DuShawn Brooks,F,"6' 6""",NA,JR,NA
24,Sheldon Brogdon,G,"6' 0""",NA,FR,NA
32,Tre Brewer,G,"6' 5""",NA,JR,NA
33,Dan Boudler,F,"6' 7""",NA,SR,NA
34,Mike Podolsky,G,"6' 1""",NA,FR,NA
44,Sulskis Vytas,G,"6' 7""",NA,SR,NA
