number,name,position,height,weight,class,hometown
0,Miles Cartwright,G,"6' 3""",NA,FR,NA
1,Zack Rosen,G,"6' 1""",NA,JR,NA
4,Tyler Bernardini,F,"6' 6""",NA,SR,NA
5,Darren Smith,G,"6' 4""",NA,SR,NA
12,Andreas Schreiber,C,"6' 9""",NA,SR,NA
13,Larry Loughery,F,"6' 6""",NA,JR,NA
14,Fran Dougherty,F,"6' 8""",NA,FR,NA
15,Casey James,G,"6' 4""",NA,FR,NA
20,Dau Jok,G,"6' 4""",NA,FR,NA
21,Cameron Gunter,F,"6' 8""",NA,FR,NA
22,Steve Rennard,G,"6' 2""",NA,FR,NA
23,Mike Howlett,F,"6' 9""",NA,JR,NA
24,Jack Eggleston,F,"6' 8""",NA,SR,NA
31,Zack Gordon,F,"6' 6""",NA,SR,NA
34,Rob Belcore,G,"6' 6""",NA,JR,NA
44,Conor Turley,F,"6' 7""",NA,SR,NA
