number,name,position,height,weight,class,hometown
0,Diego Kapelan,G,"6' 3""",NA,SR,NA
2,Jeremie Mitchell,G,"6' 3""",NA,SO,NA
3,Patrick Richard,F,"6' 4""",NA,JR,NA
5,Dontae Cannon,G,"6' 1""",NA,SO,NA
10,Brandon Regis,G,"6' 4""",NA,SO,NA
20,Adrian Fields,F,"6' 5""",NA,FR,NA
22,Stephan Martin,G,"6' 0""",NA,SR,NA
23,C. J. Collins,G,"5' 10""",NA,SR,NA
24,Mari Konate,F,"6' 8""",NA,JR,NA
32,Preston David,C,"6' 10""",NA,SR,NA
35,Tyson Queen,F,"6' 5""",NA,JR,NA
43,P. J. Alawoya,F,"6' 7""",NA,SR,NA
54,Daniel Richard,C,"6' 9""",NA,SR,NA
