number,name,position,height,weight,class,hometown
1,Rob Hampton,G,"6' 4""",NA,SR,NA
3,Aleek Pauline,G,"6' 1""",NA,SR,NA
4,Malik Johnson,G,"6' 2""",NA,SO,NA
5,Timothy Zephyr,F,"6' 8""",NA,SR,NA
10,Kyle O'Quinn,F,"6' 10""",NA,JR,NA
11,Pendarvis Williams,G,"6' 6""",NA,FR,NA
15,Rodney McCauley,G,"6' 5""",NA,JR,NA
20,Reggie Revels,G,"6' 4""",NA,SO,NA
21,Jordan Weathers,G,"6' 4""",NA,FR,NA
22,Kris Brown,G,"6' 3""",NA,SO,NA
23,Brandon Goode,F,"6' 11""",NA,FR,NA
24,Brandon Wheeless,G,"6' 4""",NA,JR,NA
31,Riley Maye,F,"6' 8""",NA,FR,NA
32,Marcos Tamares,F,"6' 7""",NA,JR,NA
35,Chris McEachin,G,"6' 5""",NA,JR,NA
