number,name,position,height,weight,class,hometown
0,Rodney Clinkscales,G,"6' 1""",NA,JR,NA
1,Collin Mangrum,G,"6' 5""",NA,SR,NA
2,Justin Haynes,F,"6' 5""",NA,JR,NA
12,Jeremiah Samarrippas,G,"5' 10""",NA,FR,NA
13,Aliaksei Patsevich,G,"6' 4""",NA,FR,NA
14,Tomasz Kwiatkowski,C,"7' 1""",NA,SR,NA
15,Austin Horn,G,"6' 3""",NA,SO,NA
22,Mike Walker,G,"6' 1""",NA,SR,NA
24,Robert Nyakundi,F,"6' 6""",NA,JR,NA
30,Ryan Harp,G,"6' 4""",NA,SR,NA
42,Papa Dia,F,"6' 9""",NA,SR,NA
44,Myles Luttman,C,"6' 11""",NA,SR,NA
