number,name,position,height,weight,class,hometown
2,Jay Royster,G,"6' 0""",NA,SO,NA
3,David Brown,G,"6' 2""",NA,JR,NA
4,Luke Davis,G,"6' 0""",NA,FR,NA
5,Stefon Johnson,F,"6' 6""",NA,SO,NA
11,Bryan Burrell,G,"6' 1""",NA,SR,NA
15,Laron Buggs,G,"6' 1""",NA,JR,NA
23,Luke Engelken,F,"6' 7""",NA,SR,NA
24,Brian McNair,G,"6' 0""",NA,SO,NA
30,Jamal Mitchell,,"6' 4""",NA,N/A,NA
31,Santoine Butler,F,"6' 7""",NA,FR,NA
33,Keith Manley,F,"6' 6""",NA,SO,NA
34,Joshua Henley,F,"6' 3""",NA,JR,NA
35,Jonathan Moore,G,"6' 4""",NA,SR,NA
54,Mike Byron,C,"6' 10""",NA,FR,NA
