player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Spencer,F,22,2,4,0,0,1,5,1,5,6,0,0,0,1,5,5,TRUE,2010-03-01,UNC Greensboro,A
W. Powers,G,34,4,12,0,3,7,9,0,1,1,9,1,1,6,4,15,TRUE,2010-03-01,UNC Greensboro,A
B. Drayton III,G,27,1,7,0,4,4,6,1,1,2,0,0,0,3,3,6,TRUE,2010-03-01,UNC Greensboro,A
A. Hanson,G,37,6,15,6,13,2,2,1,2,3,0,1,0,1,3,20,TRUE,2010-03-01,UNC Greensboro,A
C. Wohlleb,G,22,5,10,4,8,4,4,0,3,3,0,1,0,0,4,18,TRUE,2010-03-01,UNC Greensboro,A
C. Baskerville,F,16,1,1,0,0,2,2,2,1,3,1,0,0,0,2,4,FALSE,2010-03-01,UNC Greensboro,A
T. Troupe,F,18,1,3,0,0,3,4,4,1,5,1,0,1,2,1,5,FALSE,2010-03-01,UNC Greensboro,A
S. Perry,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2010-03-01,UNC Greensboro,A
A. Johnson,G,7,3,5,0,0,0,2,1,1,2,0,3,0,0,0,6,FALSE,2010-03-01,UNC Greensboro,A
J. Rucker,G,14,0,2,0,0,0,2,1,3,4,2,0,0,0,3,0,FALSE,2010-03-01,UNC Greensboro,A
TEAM,NA,NA,23,59,10,28,23,36,14,19,33,13,6,2,14,25,79,FALSE,2010-03-01,UNC Greensboro,A
