game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,action_team,home_score,away_score,score_diff,play_length,scoring_play,foul,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401725686,2025-01-25,Arizona,Colorado,1,1,19:41,2381,2381,Javon Ruffin missed Three Point Jumper.,away,0,0,0,0,FALSE,FALSE,0.9106677432075699,0.5,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Colorado,missed,Javon Ruffin,NA,TRUE,FALSE,Colorado,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,2,1,19:38,2378,2378,Jaden Bradley Defensive Rebound.,home,0,0,0,3,FALSE,FALSE,0.9106100160042165,0.5,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,NA,NA,NA,NA,NA,NA,Colorado,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,3,1,19:16,2356,2356,Trey Townsend made Jumper.,home,2,0,2,22,TRUE,FALSE,0.923871991514563,0.5449611943204852,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Arizona,made,Trey Townsend,NA,FALSE,FALSE,Arizona,Colorado,FALSE
401725686,2025-01-25,Arizona,Colorado,4,1,18:50,2330,2330,Andrej Jakimovski made Three Point Jumper. Assisted by Julian Hammond III.,away,2,3,-1,26,TRUE,FALSE,0.90186294742444,0.4771896586860421,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Colorado,made,Andrej Jakimovski,Julian Hammond III,TRUE,FALSE,Colorado,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,5,1,18:35,2315,2315,Trey Townsend missed Jumper.,home,2,3,-1,15,FALSE,FALSE,0.9014672765109084,0.4770238682015334,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Arizona,missed,Trey Townsend,NA,FALSE,FALSE,Arizona,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,6,1,18:32,2312,2312,Tobe Awaka Offensive Rebound.,home,2,3,-1,3,FALSE,FALSE,0.9013871820896889,0.47699055563160475,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,7,1,18:30,2310,2310,Tobe Awaka missed Layup.,home,2,3,-1,2,FALSE,FALSE,0.9013336063945048,0.4769683195238842,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Arizona,missed,Tobe Awaka,NA,FALSE,FALSE,Arizona,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,8,1,18:30,2310,2310,Tobe Awaka Offensive Rebound.,home,2,3,-1,0,FALSE,FALSE,0.9013336063945048,0.4769683195238842,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,9,1,18:30,2310,2310,Harrison Carrington Block.,away,2,3,-1,0,FALSE,FALSE,0.9013336063945048,0.4769683195238842,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,10,1,18:20,2300,2300,Tobe Awaka made Two Point Tip Shot.,home,4,3,1,10,TRUE,FALSE,0.9163974432615303,0.5231431858431752,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Arizona,made,Tobe Awaka,NA,FALSE,FALSE,Arizona,Colorado,FALSE
401725686,2025-01-25,Arizona,Colorado,11,1,18:03,2283,2283,Julian Hammond III missed Jumper.,away,4,3,1,17,FALSE,FALSE,0.9161132623013297,0.5233339289833301,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Colorado,missed,Julian Hammond III,NA,FALSE,FALSE,Colorado,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,12,1,17:59,2279,2279,Trey Townsend Defensive Rebound.,home,4,3,1,4,FALSE,FALSE,0.9160453033903868,0.5233790149705406,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,NA,NA,NA,NA,NA,NA,Colorado,Arizona,FALSE
401725686,2025-01-25,Arizona,Colorado,13,1,17:57,2277,2277,Anthony Dell'Orso made Three Point Jumper. Assisted by Jaden Bradley.,home,7,3,4,2,TRUE,FALSE,0.9352553811894748,0.5925939651426274,6,6,14.5,149.5,Bert Smith/Tony Chiazza/De Selle Dean,"Tucson, AZ",McKale Memorial Center,NA,14688,NA,NA,Arizona,made,Anthony Dell'Orso,Jaden Bradley,TRUE,FALSE,Arizona,Colorado,FALSE
