player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4431724,V. Iwuakor,F,32,4,4,0,0,1,2,1,3,4,1,4,0,0,3,9,UNLV,Utah State,FALSE,TRUE,2023-01-17,A
4585618,K. Gilbert,G,33,6,12,0,1,2,4,1,2,3,5,3,0,4,2,14,UNLV,Utah State,FALSE,TRUE,2023-01-17,A
4432918,J. Webster,G,15,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,UNLV,Utah State,FALSE,TRUE,2023-01-17,A
4397449,EJ Harkless,G,12,1,5,0,2,0,0,2,2,4,1,1,0,2,4,2,UNLV,Utah State,FALSE,TRUE,2023-01-17,A
4396969,L. Rodriguez,G,36,4,12,0,4,0,0,1,5,6,2,2,0,0,2,8,UNLV,Utah State,FALSE,TRUE,2023-01-17,A
5107862,K. Jones,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
4593762,D. Muoka,C,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
5075625,K. Hall,G,26,6,11,1,3,6,6,0,2,2,0,0,0,2,5,19,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
4897088,J. Johnson III,G,11,1,2,0,1,0,0,0,1,1,1,1,0,0,0,2,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
4397100,J. McCabe,G,31,6,10,5,7,0,0,0,0,0,1,2,0,2,1,17,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
NA,TEAM,NA,NA,28,57,6,18,9,12,6,17,23,11,14,0,11,21,71,UNLV,Utah State,FALSE,FALSE,2023-01-17,A
