player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Brock,F,28,1,2,0,0,0,0,2,3,5,1,2,0,2,1,2,TRUE,2006-01-14,Eastern Illinois,A
J. Mascoll,F,17,2,4,1,2,0,0,0,2,2,2,0,1,1,2,5,TRUE,2006-01-14,Eastern Illinois,A
A. Hird,F,23,3,4,0,0,4,4,3,4,7,1,0,1,0,0,10,TRUE,2006-01-14,Eastern Illinois,A
G. Redford,F,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,TRUE,2006-01-14,Eastern Illinois,A
M. Rose,F,21,3,6,1,3,0,0,2,1,3,0,0,0,5,1,7,TRUE,2006-01-14,Eastern Illinois,A
D. DiallsD,C,27,3,7,0,0,0,1,2,10,12,1,0,0,1,2,6,FALSE,2006-01-14,Eastern Illinois,A
M. Witt,G,32,5,12,4,10,5,5,1,3,4,3,0,0,2,1,19,FALSE,2006-01-14,Eastern Illinois,A
B. Long,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-01-14,Eastern Illinois,A
J. McLeish,G,32,7,13,4,8,2,2,2,0,2,3,2,0,2,0,20,FALSE,2006-01-14,Eastern Illinois,A
H. Brown,G,14,0,4,0,4,0,0,0,1,1,3,1,0,1,3,0,FALSE,2006-01-14,Eastern Illinois,A
D. Adams,G,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,2006-01-14,Eastern Illinois,A
TEAM,NA,NA,25,55,10,28,11,12,13,26,39,14,5,2,14,10,71,FALSE,2006-01-14,Eastern Illinois,A
