game_id,date,opponent,location,team_score,opp_score,record
313162169,2011-11-12,Wilmington DE,H,86,65,1-0 (0-0)
313180059,2011-11-14,Georgia Tech,A,52,70,1-1 (0-0)
313220087,2011-11-18,Notre Dame,A,69,93,1-2 (0-0)
313272169,2011-11-23,Philadelphia Biblical,H,104,41,2-2 (0-0)
313302681,2011-11-26,Wagner,A,62,85,2-3 (0-0)
313332169,2011-11-29,Eastern Kentucky,H,57,43,3-3 (0-0)
313372379,2011-12-03,Maryland-Eastern Shore,A,78,68,4-3 (1-0)
313400047,2011-12-06,Howard,A,65,72,4-4 (1-1)
313442169,2011-12-10,Delaware,H,42,58,4-5 (1-1)
313512169,2011-12-17,Tennessee State,H,55,59,4-6 (1-1)
313640061,2011-12-30,Georgia,A,51,58,4-7 (1-1)
313650045,2011-12-31,George Washington,A,59,77,4-8 (1-1)
320040152,2012-01-04,NC State,A,44,78,4-9 (1-1)
320142169,2012-01-14,Maryland-Eastern Shore,H,60,63,4-10 (1-2)
320212169,2012-01-21,Bethune-Cookman,H,59,60,4-11 (1-3)
320232169,2012-01-23,Florida A&M,H,65,51,5-11 (2-3)
320282428,2012-01-28,North Carolina Central,A,76,70,6-11 (3-3)
320302448,2012-01-30,North Carolina A&T,A,56,41,7-11 (4-3)
320352169,2012-02-04,Norfolk State,H,67,50,8-11 (5-3)
320372169,2012-02-06,Hampton,H,77,69,9-11 (6-3)
320422154,2012-02-11,Coppin State,A,84,81,10-11 (7-3)
320442415,2012-02-13,Morgan State,A,74,73,11-11 (8-3)
320462450,2012-02-15,Norfolk State,A,73,63,12-11 (9-3)
320492241,2012-02-18,Gardner-Webb,A,56,57,12-12 (9-3)
320512261,2012-02-20,Hampton,A,74,68,13-12 (10-3)
320562169,2012-02-25,Howard,H,63,46,14-12 (11-3)
320582169,2012-02-27,Morgan State,H,72,73,14-13 (11-4)
320612169,2012-03-01,South Carolina State,H,82,71,15-13 (12-4)
320682169,2012-03-08,Florida A&M,N,55,65,15-14 (12-4)
