game_id,date,opponent,location,team_score,opp_score,record
313150098,2011-11-11,Saint Joseph's,H,61,72,0-1 (0-0)
313180098,2011-11-14,Tennessee State,H,52,49,1-1 (0-0)
313210098,2011-11-17,Tulsa,N,49,65,1-2 (0-0)
313220099,2011-11-18,LSU,N,57,76,1-3 (0-0)
313242670,2011-11-20,VCU,N,64,69,1-4 (0-0)
313270098,2011-11-23,VCU,H,45,68,1-5 (0-0)
313300098,2011-11-26,SE Louisiana,H,72,67,2-5 (0-0)
313350098,2011-12-01,Murray State,H,59,70,2-6 (0-0)
313380098,2011-12-04,Bowling Green,H,60,53,3-6 (0-0)
313410079,2011-12-07,Southern Illinois,A,62,55,4-6 (0-0)
313440085,2011-12-10,IUPUI,A,76,84,4-7 (0-0)
313510098,2011-12-17,Furman,H,63,76,4-8 (0-0)
313570097,2011-12-23,Louisville,A,60,70,4-9 (0-0)
313632433,2011-12-29,UL Monroe,A,76,71,5-9 (1-0)
313650098,2011-12-31,Florida International,H,63,81,5-10 (1-1)
320050098,2012-01-05,Louisiana,H,70,72,5-11 (1-2)
320070098,2012-01-07,Troy,H,65,67,5-12 (1-3)
320120249,2012-01-12,North Texas,A,67,84,5-13 (1-4)
320152172,2012-01-15,Denver,A,65,78,5-14 (1-5)
320210098,2012-01-21,Little Rock,H,65,53,6-14 (2-5)
320262226,2012-01-26,Florida Atlantic,A,66,67,6-15 (2-6)
320282229,2012-01-28,Florida International,A,61,51,7-15 (3-6)
320350098,2012-02-04,South Alabama,H,75,66,8-15 (4-6)
320402393,2012-02-09,Middle Tennessee,A,64,72,8-16 (4-7)
320422653,2012-02-11,Troy,A,77,83,8-17 (4-8)
320470098,2012-02-16,Florida Atlantic,H,64,57,9-17 (5-8)
320490006,2012-02-18,South Alabama,A,61,66,9-18 (5-9)
320540098,2012-02-23,Arkansas State,H,79,76,10-18 (6-9)
320560098,2012-02-25,Middle Tennessee,H,73,67,11-18 (7-9)
320630098,2012-03-03,Florida International,N,67,63,12-18 (7-9)
320642031,2012-03-04,Little Rock,N,68,63,13-18 (7-9)
320652172,2012-03-05,Denver,N,67,63,14-18 (7-9)
320660249,2012-03-06,North Texas,N,74,70,15-18 (7-9)
320732400,2012-03-13,Mississippi Valley State,N,59,58,16-18 (7-9)
320750096,2012-03-15,Kentucky,N,66,81,16-19 (7-9)
