game_id,date,opponent,location,team_score,opp_score,record
313152678,2011-11-11,The Citadel,N,103,100,1-0 (0-0)
313162005,2011-11-12,Air Force,A,65,75,1-1 (0-0)
313192678,2011-11-15,Alice Lloyd College,H,101,74,2-1 (0-0)
313232678,2011-11-19,UMBC,H,84,79,3-1 (0-0)
313270194,2011-11-23,Ohio State,A,74,107,3-2 (0-0)
313350324,2011-12-01,Coastal Carolina,A,78,87,3-3 (0-1)
313372127,2011-12-03,Charleston Southern,A,81,114,3-4 (0-2)
313400221,2011-12-06,Pittsburgh,A,70,97,3-5 (0-2)
313422678,2011-12-08,Central Pennsylvania College,H,109,86,4-5 (0-2)
313442678,2011-12-10,Milligan,H,122,73,5-5 (0-2)
313462344,2011-12-12,Longwood,A,89,110,5-6 (0-2)
313560295,2011-12-22,Old Dominion,A,73,81,5-7 (0-2)
313652678,2011-12-31,Presbyterian,H,78,70,6-7 (1-2)
320022678,2012-01-02,Gardner-Webb,H,76,72,7-7 (2-2)
320052427,2012-01-05,UNC Asheville,A,85,94,7-8 (2-3)
320072737,2012-01-07,Winthrop,A,84,91,7-9 (2-4)
320102678,2012-01-10,Liberty,H,71,57,8-9 (3-4)
320142678,2012-01-14,Radford,H,80,76,9-9 (4-4)
320192678,2012-01-19,High Point,H,88,77,10-9 (5-4)
320212097,2012-01-21,Campbell,A,73,80,10-10 (5-5)
320262515,2012-01-26,Radford,A,65,60,11-10 (6-5)
320332678,2012-02-02,UNC Asheville,H,86,89,11-11 (6-6)
320352678,2012-02-04,Winthrop,H,86,79,12-11 (7-6)
320402506,2012-02-09,Presbyterian,A,74,94,12-12 (7-7)
320422241,2012-02-11,Gardner-Webb,A,61,77,12-13 (7-8)
320452335,2012-02-14,Liberty,A,69,78,12-14 (7-9)
320492678,2012-02-18,William & Mary,H,73,65,13-14 (7-9)
320542678,2012-02-23,Charleston Southern,H,90,81,14-14 (8-9)
320562678,2012-02-25,Coastal Carolina,H,64,81,14-15 (8-10)
320582678,2012-02-27,Radford,H,55,53,15-15 (8-10)
320600324,2012-02-29,Coastal Carolina,N,85,68,16-15 (8-10)
320612737,2012-03-01,Winthrop,N,75,55,17-15 (8-10)
320632427,2012-03-03,UNC Asheville,A,64,80,17-16 (8-10)
