player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5114350,AK Okereke,30,3,9,0,1,0,1,2,4,6,8,1,1,4,2,6,Cornell,Iona,FALSE,TRUE,2024-11-25,A
4898218,G. Ragland Jr.,27,3,5,2,3,3,4,2,6,8,2,2,0,1,2,11,Cornell,Iona,FALSE,TRUE,2024-11-25,A
5175900,J. Fiegen,25,5,9,4,6,1,1,1,3,4,0,1,1,3,2,15,Cornell,Iona,FALSE,TRUE,2024-11-25,A
5106247,C. Noard,28,5,9,3,7,7,7,0,3,3,0,0,0,0,0,20,Cornell,Iona,FALSE,TRUE,2024-11-25,A
4898217,N. Williams,18,3,6,1,4,0,0,0,3,3,5,1,0,4,4,7,Cornell,Iona,FALSE,TRUE,2024-11-25,A
4684840,DJ Nix,21,2,4,1,3,0,0,1,2,3,0,0,0,0,0,5,Cornell,Iona,FALSE,FALSE,2024-11-25,A
4898216,R. Kiachian,13,3,3,0,0,0,1,1,3,4,3,1,1,2,2,6,Cornell,Iona,FALSE,FALSE,2024-11-25,A
5241718,A. Nimani,5,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,Cornell,Iona,FALSE,FALSE,2024-11-25,A
5175898,J. Beccles,16,1,5,0,2,0,0,1,2,3,2,1,0,0,2,2,Cornell,Iona,FALSE,FALSE,2024-11-25,A
5106243,A. Hinton,17,2,6,2,6,6,6,0,0,0,1,1,0,1,1,12,Cornell,Iona,FALSE,FALSE,2024-11-25,A
NA,TEAM,NA,27,56,13,32,17,20,8,29,37,22,8,3,19,15,84,Cornell,Iona,FALSE,FALSE,2024-11-25,A
