player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Murphy,F,30,1,2,0,0,2,3,2,2,4,0,1,3,3,5,4,TRUE,2016-11-30,Rutgers,H
D. Hernandez,F,25,6,14,0,0,2,2,5,2,7,0,2,1,0,0,14,TRUE,2016-11-30,Rutgers,H
D. Reed,G,33,6,10,2,4,4,5,0,6,6,3,1,0,2,3,18,TRUE,2016-11-30,Rutgers,H
J. Newton,G,34,5,13,0,2,1,1,2,4,6,3,1,1,6,0,11,TRUE,2016-11-30,Rutgers,H
B. Brown,G,28,4,6,0,1,3,3,2,7,9,2,0,0,5,3,11,TRUE,2016-11-30,Rutgers,H
R. Miller Jr.,C,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,2016-11-30,Rutgers,H
E. Izundu,C,12,2,2,0,0,0,0,0,2,2,0,0,3,2,4,4,FALSE,2016-11-30,Rutgers,H
A. Lawrence II,G,25,2,6,1,4,3,4,0,4,4,0,2,0,1,0,8,FALSE,2016-11-30,Rutgers,H
D. Vasiljevic,G,11,0,1,0,1,3,3,0,1,1,1,0,0,0,1,3,FALSE,2016-11-30,Rutgers,H
TEAM,NA,NA,26,54,3,12,18,22,15,29,44,9,7,8,19,17,73,FALSE,2016-11-30,Rutgers,H
