date,game_id,home,away
2015-02-24,400585853,West Virginia,Texas
2015-02-24,400587571,Ball State,Western Michigan
2015-02-24,400587572,Buffalo,Akron
2015-02-24,400587573,Ohio,Bowling Green
2015-02-24,400587574,Miami (OH),Kent State
2015-02-24,400587576,Eastern Michigan,Central Michigan
2015-02-24,400587998,North Carolina,NC State
2015-02-24,400587999,Notre Dame,Syracuse
2015-02-24,400588000,Pittsburgh,Boston College
2015-02-24,400588468,Villanova,Providence
2015-02-24,400588469,DePaul,Creighton
2015-02-24,400590833,CSU Bakersfield,Bristol University
2015-02-24,400591692,Utah State,UNLV
2015-02-24,400591693,Boise State,New Mexico
2015-02-24,400595535,Maryland,Wisconsin
2015-02-24,400595718,Abilene Christian,Texas A&M-CC
2015-02-24,400595719,Central Arkansas,McNeese
2015-02-24,400597410,Auburn,LSU
2015-02-24,400597411,Alabama,South Carolina
2015-02-24,400597412,Missouri,Florida
2015-02-24,400597413,Arkansas,Texas A&M
2015-02-24,400600756,Canisius,Niagara
