player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Gasperini,F,17,2,5,0,0,1,1,1,2,3,0,0,0,0,1,5,TRUE,2019-11-30,Albany,A
J. Harris,G,31,3,8,2,5,0,0,0,2,2,1,0,0,1,2,8,TRUE,2019-11-30,Albany,A
S. Nelson,G,36,4,16,0,3,5,8,1,2,3,7,4,0,5,2,13,TRUE,2019-11-30,Albany,A
S. Beckton Jr.,G,28,2,7,1,4,0,0,0,7,7,3,2,0,1,3,5,TRUE,2019-11-30,Albany,A
J. Boonyasith,G,30,5,10,4,8,0,0,1,2,3,1,0,1,2,2,14,TRUE,2019-11-30,Albany,A
C. Nelson,F,12,1,4,0,2,0,0,1,0,1,1,1,0,1,2,2,FALSE,2019-11-30,Albany,A
J. Alexander,F,7,1,3,0,0,0,0,1,1,2,1,0,0,1,3,2,FALSE,2019-11-30,Albany,A
Y. Yiljep,F,16,4,7,0,0,0,1,3,2,5,0,1,1,0,1,8,FALSE,2019-11-30,Albany,A
M. Bragg,G,8,1,4,0,2,0,0,1,1,2,0,0,0,0,1,2,FALSE,2019-11-30,Albany,A
B. Lubarsky,G,15,2,3,1,2,0,0,1,4,5,2,0,0,0,1,5,FALSE,2019-11-30,Albany,A
TEAM,NA,NA,25,67,8,26,6,10,10,23,33,16,8,2,11,18,64,FALSE,2019-11-30,Albany,A
