game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401210693,2020-02-08,Columbia,Pennsylvania,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.2763607055161716,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,2,1,19:48,2388,2388,Ryan Betley missed Three Point Jumper.,0,0,0,12,0.27659155887150005,0.5,4,4,-6,NA,NA,Pennsylvania,missed,Ryan Betley,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,3,1,19:43,2383,2383,Tai Bibbs Defensive Rebound.,0,0,0,5,0.2766887616114763,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,4,1,19:29,2369,2369,Randy Brumant missed Three Point Jumper.,0,0,0,14,0.2769641508509139,0.5,4,4,-6,NA,NA,Columbia,missed,Randy Brumant,NA,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,5,1,19:26,2366,2366,Ryan Betley Defensive Rebound.,0,0,0,3,0.27702378715940257,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,6,1,19:21,2361,2361,Jordan Dingle made Three Point Jumper. Assisted by Devon Goodman.,0,3,-3,5,0.22642284319041098,0.4329446767439369,4,4,-6,NA,NA,Pennsylvania,made,Jordan Dingle,Devon Goodman,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,7,1,18:58,2338,2338,Mike Smith missed Jumper.,0,3,-3,23,0.22630414970964258,0.4322057062255591,4,4,-6,NA,NA,Columbia,missed,Mike Smith,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,8,1,18:55,2335,2335,AJ Brodeur Defensive Rebound.,0,3,-3,3,0.22628898053933064,0.43210860221201436,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,9,1,18:51,2331,2331,Devon Goodman made Layup.,0,5,-5,4,0.19591538322749627,0.38786318633950323,4,4,-6,NA,NA,Pennsylvania,made,Devon Goodman,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,10,1,18:35,2315,2315,Ike Nweke missed Jumper.,0,5,-5,16,0.19562127940343924,0.38702224117469486,4,4,-6,NA,NA,Columbia,missed,Ike Nweke,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,11,1,18:30,2310,2310,Ryan Betley Defensive Rebound.,0,5,-5,5,0.19552953779410448,0.3867581523964319,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,12,1,18:10,2290,2290,AJ Brodeur Turnover.,0,5,-5,20,0.195163729886451,0.3856960828379657,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,13,1,17:57,2277,2277,Jake Killingsworth made Jumper.,2,5,-3,13,0.2260140204588156,0.4302026606879118,4,4,-6,NA,NA,Columbia,made,Jake Killingsworth,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,14,1,17:41,2261,2261,AJ Brodeur made Layup. Assisted by Max Martz.,2,7,-5,16,0.19463797471557884,0.3841415013464758,4,4,-6,NA,NA,Pennsylvania,made,AJ Brodeur,Max Martz,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,15,1,17:15,2235,2235,Mike Smith missed Layup.,2,7,-5,26,0.19417321315158137,0.3827353777967364,4,4,-6,NA,NA,Columbia,missed,Mike Smith,NA,FALSE,FALSE,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,16,1,17:13,2233,2233,Joseph Smoyer Offensive Rebound.,2,7,-5,2,0.19413777744562732,0.3826267989697466,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,17,1,17:11,2231,2231,Joseph Smoyer missed Layup.,2,7,-5,2,0.19410239099839047,0.38251816593178145,4,4,-6,NA,NA,Columbia,missed,Joseph Smoyer,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,18,1,17:08,2228,2228,Jordan Dingle Defensive Rebound.,2,7,-5,3,0.19404940553521274,0.3823551169758079,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,19,1,17:06,2226,2226,Max Martz missed Three Point Jumper.,2,7,-5,2,0.19401414592919256,0.3822463529028725,4,4,-6,NA,NA,Pennsylvania,missed,Max Martz,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,20,1,17:00,2220,2220,Tai Bibbs Defensive Rebound.,2,7,-5,6,0.19390868376145712,0.38191976107824815,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,21,1,16:54,2214,2214,Mike Smith made Jumper.,4,7,-3,6,0.22576792919698307,0.4280831918628082,4,4,-6,NA,NA,Columbia,made,Mike Smith,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,22,1,16:29,2189,2189,Max Martz missed Layup.,4,7,-3,25,0.22568989947784604,0.4272321289499767,4,4,-6,NA,NA,Pennsylvania,missed,Max Martz,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,23,1,16:26,2186,2186,Joseph Smoyer Defensive Rebound.,4,7,-3,3,0.22568139116395058,0.427129719175092,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,24,1,16:12,2172,2172,Mike Smith missed Jumper.,4,7,-3,14,0.2256442474232857,0.4266511374356508,4,4,-6,NA,NA,Columbia,missed,Mike Smith,NA,FALSE,FALSE,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,25,1,16:08,2168,2168,Joseph Smoyer Offensive Rebound.,4,7,-3,4,0.22563441937362047,0.4265142055072612,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,26,1,16:08,2168,2168,Joseph Smoyer made Layup.,6,7,-1,0,0.26197350537178465,0.47534605158204335,4,4,-6,NA,NA,Columbia,made,Joseph Smoyer,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,27,1,15:50,2150,2150,Devon Goodman made Layup. Assisted by AJ Brodeur.,6,9,-3,18,0.22559351326778235,0.4258959578669179,4,4,-6,NA,NA,Pennsylvania,made,Devon Goodman,AJ Brodeur,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,28,1,15:35,2135,2135,Tai Bibbs made Dunk. Assisted by Randy Brumant.,8,9,-1,15,0.26249413042717845,0.47495976850978017,4,4,-6,NA,NA,Columbia,made,Tai Bibbs,Randy Brumant,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,29,1,15:15,2115,2115,AJ Brodeur made Layup. Assisted by Devon Goodman.,8,11,-3,20,0.22552826201132412,0.42468308670816785,4,4,-6,NA,NA,Pennsylvania,made,AJ Brodeur,Devon Goodman,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,30,1,14:58,2098,2098,Tai Bibbs missed Three Point Jumper.,8,11,-3,17,0.22550277551634323,0.4240883610978508,4,4,-6,NA,NA,Columbia,missed,Tai Bibbs,NA,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,31,1,14:52,2092,2092,Max Martz Defensive Rebound.,8,11,-3,6,0.22549467143796878,0.4238775157073399,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,32,1,14:41,2081,2081,AJ Brodeur missed Three Point Jumper.,8,11,-3,11,0.22548095978524663,0.42348963717215105,4,4,-6,NA,NA,Pennsylvania,missed,AJ Brodeur,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,33,1,14:36,2076,2076,Randy Brumant Defensive Rebound.,8,11,-3,5,0.22547520031997717,0.4233127460007329,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,34,1,14:23,2063,2063,Mike Smith missed Layup.,8,11,-3,13,0.22546154367533464,0.42285106919313425,4,4,-6,NA,NA,Columbia,missed,Mike Smith,NA,FALSE,FALSE,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,35,1,14:23,2063,2063,Ryan Betley Block.,8,11,-3,0,0.22546154367533464,0.42285106919313425,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,36,1,14:23,2063,2063,Columbia Offensive Rebound.,8,11,-3,0,0.22546154367533464,0.42285106919313425,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,37,1,14:22,2062,2062,Official TV Timeout,8,11,-3,1,0.2254605694357094,0.42281544814470834,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,38,1,14:06,2046,2046,Columbia  Turnover.,8,11,-3,16,0.22544638429002092,0.4222433575306089,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,39,1,13:54,2034,2034,AJ Brodeur missed Layup.,8,11,-3,12,0.22543738366772095,0.42181154990047837,4,4,-6,NA,NA,Pennsylvania,missed,AJ Brodeur,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,40,1,13:54,2034,2034,Joseph Smoyer Block.,8,11,-3,0,0.22543738366772095,0.42181154990047837,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,41,1,13:49,2029,2029,Mike Smith Defensive Rebound.,8,11,-3,5,0.2254340206468749,0.421630914253344,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,42,1,13:49,2029,2029,Mike Smith Turnover.,8,11,-3,0,0.2254340206468749,0.421630914253344,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,43,1,13:37,2017,2017,Foul on Mike Smith.,8,11,-3,12,0.22542682142396686,0.4211956229068294,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,44,1,13:30,2010,2010,Devon Goodman missed Three Point Jumper.,8,11,-3,7,0.22542315946952166,0.420940525928552,4,4,-6,NA,NA,Pennsylvania,missed,Devon Goodman,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,45,1,13:25,2005,2005,Jack Forrest Defensive Rebound.,8,11,-3,5,0.22542077235665023,0.4207577711850122,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,46,1,13:11,1991,1991,Jack Forrest made Three Point Jumper. Assisted by Mike Smith.,11,11,0,14,0.28646593129399156,0.5,4,4,-6,NA,NA,Columbia,made,Jack Forrest,Mike Smith,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,47,1,12:56,1976,1976,Jordan Dingle missed Three Point Jumper.,11,11,0,15,0.2869263454152702,0.5,4,4,-6,NA,NA,Pennsylvania,missed,Jordan Dingle,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,48,1,12:52,1972,1972,Mike Smith Defensive Rebound.,11,11,0,4,0.2870501104619801,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,49,1,12:47,1967,1967,Mike Smith made Layup.,13,11,2,5,0.3335786486577147,0.5540263074499978,4,4,-6,NA,NA,Columbia,made,Mike Smith,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,50,1,12:30,1950,1950,Devon Goodman made Layup.,13,13,0,17,0.2877381695886785,0.5,4,4,-6,NA,NA,Pennsylvania,made,Devon Goodman,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,51,1,12:20,1940,1940,Jack Forrest missed Jumper.,13,13,0,10,0.288054994913878,0.5,4,4,-6,NA,NA,Columbia,missed,Jack Forrest,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,52,1,12:16,1936,1936,Lucas Monroe Defensive Rebound.,13,13,0,4,0.28818243022714934,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,53,1,12:09,1929,1929,Ray Jerome missed Three Point Jumper.,13,13,0,7,0.2884064118915654,0.5,4,4,-6,NA,NA,Pennsylvania,missed,Ray Jerome,NA,TRUE,FALSE,Pennsylvania,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,54,1,12:05,1925,1925,Jarrod Simmons Offensive Rebound.,13,13,0,4,0.28853509137152,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,55,1,12:04,1924,1924,Jarrod Simmons missed Layup.,13,13,0,1,0.28856735323777044,0.5,4,4,-6,NA,NA,Pennsylvania,missed,Jarrod Simmons,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,56,1,12:00,1920,1920,Jake Killingsworth Defensive Rebound.,13,13,0,4,0.28869676631928703,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,57,1,11:45,1905,1905,Jack Forrest missed Three Point Jumper.,13,13,0,15,0.2891872003104977,0.5,4,4,-6,NA,NA,Columbia,missed,Jack Forrest,NA,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,58,1,11:42,1902,1902,Lucas Monroe Defensive Rebound.,13,13,0,3,0.28928624437191464,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,59,1,11:28,1888,1888,Jarrod Simmons missed Three Point Jumper.,13,13,0,14,0.2897525683696718,0.5,4,4,-6,NA,NA,Pennsylvania,missed,Jarrod Simmons,NA,TRUE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,60,1,11:24,1884,1884,Jack Forrest Defensive Rebound.,13,13,0,4,0.2898870296662343,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,61,1,11:21,1881,1881,Foul on Devon Goodman.,13,13,0,3,0.2899882273342479,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,62,1,11:21,1881,1881,Official TV Timeout,13,13,0,0,0.2899882273342479,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,63,1,11:06,1866,1866,Foul on Max Martz.,13,13,0,15,0.2904986585178938,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,64,1,11:03,1863,1863,Jack Forrest made Layup.,15,13,2,3,0.33968281826981794,0.5566941227763208,4,4,-6,NA,NA,Columbia,made,Jack Forrest,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,65,1,10:36,1836,1836,Jordan Dingle missed Jumper.,15,13,2,27,0.3413403314109694,0.5573922366831335,4,4,-6,NA,NA,Pennsylvania,missed,Jordan Dingle,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,66,1,10:32,1832,1832,Jack Forrest Defensive Rebound.,15,13,2,4,0.34158855393691795,0.5574961442881413,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,67,1,10:19,1819,1819,Ike Nweke missed Jumper.,15,13,2,13,0.3424001154557685,0.5578349538849362,4,4,-6,NA,NA,Columbia,missed,Ike Nweke,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,68,1,10:15,1815,1815,Ryan Betley Defensive Rebound.,15,13,2,4,0.34265132845125734,0.5579395809601588,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,69,1,10:05,1805,1805,Ray Jerome missed Layup.,15,13,2,10,0.3432824874121694,0.5582020233090822,4,4,-6,NA,NA,Pennsylvania,missed,Ray Jerome,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,70,1,10:05,1805,1805,Jack Forrest Block.,15,13,2,0,0.3432824874121694,0.5582020233090822,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,71,1,9:59,1799,1799,Jack Forrest Defensive Rebound.,15,13,2,6,0.34366334427893286,0.5583601374752247,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,72,1,9:53,1793,1793,Eddie Turner III made Jumper.,17,13,4,6,0.3988729745291364,0.6154560643214196,4,4,-6,NA,NA,Columbia,made,Eddie Turner III,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,73,1,9:30,1770,1770,Ray Jerome made Layup. Assisted by Jordan Dingle.,17,15,2,23,0.34552742641993217,0.5591323798199226,4,4,-6,NA,NA,Pennsylvania,made,Ray Jerome,Jordan Dingle,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,74,1,9:13,1753,1753,Jake Killingsworth missed Three Point Jumper.,17,15,2,17,0.34663847165584993,0.5595922914869463,4,4,-6,NA,NA,Columbia,missed,Jake Killingsworth,NA,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,75,1,9:08,1748,1748,Jordan Dingle Defensive Rebound.,17,15,2,5,0.3469678769819982,0.5597287177246654,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,76,1,9:03,1743,1743,Jordan Dingle Turnover.,17,15,2,5,0.3472984891288345,0.559865704705386,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,77,1,9:03,1743,1743,Ike Nweke Steal.,17,15,2,0,0.3472984891288345,0.559865704705386,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,78,1,8:47,1727,1727,Mike Smith made Layup.,19,15,4,16,0.40520516073593466,0.6188865163397711,4,4,-6,NA,NA,Columbia,made,Mike Smith,NA,FALSE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,79,1,8:21,1701,1701,AJ Brodeur missed Layup.,19,15,4,26,0.4077910526105916,0.620289477874783,4,4,-6,NA,NA,Pennsylvania,missed,AJ Brodeur,NA,FALSE,FALSE,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,80,1,8:21,1701,1701,Ike Nweke Block.,19,15,4,0,0.4077910526105916,0.620289477874783,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,81,1,8:16,1696,1696,Eddie Turner III Defensive Rebound.,19,15,4,5,0.4082947857789959,0.6205633341797067,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Columbia,NA
401210693,2020-02-08,Columbia,Pennsylvania,82,1,8:13,1693,1693,Mike Smith missed Three Point Jumper.,19,15,4,3,0.4085980523830254,0.620728314487751,4,4,-6,NA,NA,Columbia,missed,Mike Smith,NA,TRUE,FALSE,Columbia,Pennsylvania,NA
401210693,2020-02-08,Columbia,Pennsylvania,83,1,8:13,1693,1693,Max Martz Defensive Rebound.,19,15,4,0,0.4085980523830254,0.620728314487751,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Columbia,Pennsylvania,NA
