player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4702017,K. Williamson,24,5,10,0,1,4,4,0,4,4,1,2,2,2,4,14,Seattle U,Tarleton State,FALSE,TRUE,2025-02-15,A
4610395,M. Moncrieffe,18,2,3,0,0,3,4,1,1,2,1,0,1,5,5,7,Seattle U,Tarleton State,FALSE,TRUE,2025-02-15,A
5241343,D. Stevens,28,1,9,0,4,0,0,1,2,3,1,0,0,0,3,2,Seattle U,Tarleton State,FALSE,TRUE,2025-02-15,A
5241342,B. Maldonado,32,3,8,1,5,3,4,1,2,3,2,3,1,2,2,10,Seattle U,Tarleton State,FALSE,TRUE,2025-02-15,A
5107830,M. Arington,32,3,7,0,1,4,5,1,3,4,2,6,0,3,4,10,Seattle U,Tarleton State,FALSE,TRUE,2025-02-15,A
5177717,M. Gomma,9,0,1,0,0,0,2,2,2,4,0,1,0,1,2,0,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
5177716,W. Heimbrodt,11,0,0,0,0,2,2,1,0,1,0,0,1,0,1,2,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
4702014,V. Rajkovic,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
5241344,H. Dan,6,0,0,0,0,2,2,0,0,0,0,0,0,1,1,2,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
4702138,P. Dawson,9,0,2,0,2,0,0,0,0,0,1,0,0,0,4,0,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
4702010,V. PandÅ¾a,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
4433606,J. Christofilis,24,3,10,2,7,7,7,0,2,2,1,0,0,1,2,15,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
NA,TEAM,NA,18,51,3,20,25,30,11,17,28,9,12,5,17,28,64,Seattle U,Tarleton State,FALSE,FALSE,2025-02-15,A
