player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Hayes,F,38,6,15,0,2,9,14,2,8,10,2,2,0,1,3,21,TRUE,2017-02-19,Maryland,H
V. Brown,F,17,0,3,0,1,1,3,2,4,6,0,0,0,1,4,1,TRUE,2017-02-19,Maryland,H
E. Happ,F,29,7,11,0,0,6,11,4,3,7,3,5,2,0,4,20,TRUE,2017-02-19,Maryland,H
Z. Showalter,G,23,2,3,1,2,1,2,0,3,3,0,0,0,2,4,6,TRUE,2017-02-19,Maryland,H
D. Trice,G,19,3,8,0,1,1,2,1,1,2,1,0,0,2,3,7,TRUE,2017-02-19,Maryland,H
C. Thomas IV,F,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-02-19,Maryland,H
J. Hill,G,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2017-02-19,Maryland,H
B. Koenig,G,31,4,11,1,5,0,0,0,1,1,1,0,2,1,1,9,FALSE,2017-02-19,Maryland,H
B. Pritzl,G,23,2,4,0,0,3,5,5,2,7,1,0,0,0,1,7,FALSE,2017-02-19,Maryland,H
K. Iverson,G,15,0,2,0,0,0,0,3,4,7,1,0,0,0,3,0,FALSE,2017-02-19,Maryland,H
TEAM,NA,NA,24,58,2,12,21,37,18,26,44,9,7,4,8,23,71,FALSE,2017-02-19,Maryland,H
