player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Brockman,F,24,3,3,0,0,2,3,0,5,5,0,1,0,0,4,8,TRUE,2009-02-12,Oregon State,H
Q. Pondexter,F,27,5,8,0,0,1,2,2,5,7,1,0,0,3,4,11,TRUE,2009-02-12,Oregon State,H
D. Gant,F,14,1,4,0,0,0,0,0,1,1,1,0,0,0,0,2,TRUE,2009-02-12,Oregon State,H
J. Dentmon,G,31,8,11,7,10,5,5,0,3,3,7,1,0,2,1,28,TRUE,2009-02-12,Oregon State,H
I. Thomas,G,26,3,10,1,4,2,2,0,2,2,2,0,0,2,0,9,TRUE,2009-02-12,Oregon State,H
J. Holiday,F,15,1,2,0,0,2,2,2,1,3,0,0,0,2,1,4,FALSE,2009-02-12,Oregon State,H
M. Bryan-Amaning,F,16,0,1,0,0,1,4,0,0,0,0,1,0,2,2,1,FALSE,2009-02-12,Oregon State,H
A. Wallace,C,2,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,FALSE,2009-02-12,Oregon State,H
J. Wolfinger,C,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-02-12,Oregon State,H
S. Suggs,G,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,2,FALSE,2009-02-12,Oregon State,H
E. Turner Jr.,G,18,1,2,0,0,2,2,0,3,3,0,1,1,0,1,4,FALSE,2009-02-12,Oregon State,H
V. Overton,G,23,2,6,0,0,5,7,1,4,5,6,1,1,3,4,9,FALSE,2009-02-12,Oregon State,H
TEAM,NA,NA,25,50,8,15,21,29,7,25,32,17,5,2,14,18,79,FALSE,2009-02-12,Oregon State,H
