player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Gregory,F,30,6,10,0,0,1,7,7,3,10,0,0,0,2,1,13,TRUE,2018-01-14,Lafayette,H
A. Walker,G,34,16,26,6,12,5,7,0,6,6,2,4,0,0,4,43,TRUE,2018-01-14,Lafayette,H
A. Kostecka,G,27,2,5,0,0,0,0,0,2,2,3,1,1,2,4,4,TRUE,2018-01-14,Lafayette,H
C. Champion,G,25,2,7,0,1,0,0,0,1,1,1,0,0,1,3,4,TRUE,2018-01-14,Lafayette,H
I. Hart,G,36,7,8,0,0,1,2,0,1,1,7,2,0,1,1,15,TRUE,2018-01-14,Lafayette,H
K. Scott,F,10,1,3,0,0,0,0,1,1,2,1,1,0,0,2,2,FALSE,2018-01-14,Lafayette,H
B. Holcombe,F,11,0,2,0,2,0,0,0,3,3,0,0,0,0,0,0,FALSE,2018-01-14,Lafayette,H
S. Norton,F,19,0,0,0,0,2,3,0,2,2,0,0,0,0,1,2,FALSE,2018-01-14,Lafayette,H
L. Johnson,G,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,FALSE,2018-01-14,Lafayette,H
TEAM,NA,NA,34,61,6,15,9,19,10,20,30,14,8,1,7,17,83,FALSE,2018-01-14,Lafayette,H
